"40068293-NGRAMS1.txt","Duke Ellington and \"Black, Brown and Beige\": The Composer as Historian at Carnegie Hall"
"30042181-NGRAMS1.txt","\"The Foundation of All Future Researches\": Franz Boas, George Hunt, Native American Texts, and the Construction of Modernity"
"30041582-NGRAMS1.txt","\"Too Many Books\": Book Ownership and Cultural Identity in the 1920s"
"2712724-NGRAMS1.txt","Ex-Slave Interviews and the Historiography of Slavery"
"41237568-NGRAMS1.txt","\"An Indian in a White Man's Camp\": Johnny Cash's Indian Country Music"
"30041674-NGRAMS1.txt","\"One Term Is as Fatuous as Another\": Responses to the Armory Show Reconsidered"
"40068244-NGRAMS1.txt","Nuestra Los Angeles"
"40068451-NGRAMS1.txt","Impossible Assimilations, American Liberalism, and Jewish Difference: Revisiting Jewish Secularism"
"40068217-NGRAMS1.txt","Hawaiians on Tour: Hula Circuits through the American Empire"
"40068456-NGRAMS1.txt","Critical Faith: Japanese Americans and the Birth of a New Civil Religion"
"2712672-NGRAMS1.txt","\"The Special American Conditions\": Marxism and American Studies"
"40068289-NGRAMS1.txt","\"Buy for the Sake of the Slave\": Abolitionism and the Origins of American Consumer Activism"
"2713281-NGRAMS1.txt","Religion, Culture, and the Politics of Class: Alexander Irvine's Mission to Turn-of-the-Century New Haven"
"30041955-NGRAMS1.txt","Conversing with Ourselves: Canon, Freedom, Jazz"
"27734972-NGRAMS1.txt","Broadway and Main: Crossroads, Ghost Roads, and Paths to an American Studies Future"
"40068292-NGRAMS1.txt","The Flight of the Japanese Butterfly: Orientalism, Nationalism, and Performances of Japanese Womanhood"
"30041632-NGRAMS1.txt","What's in a Name? Presidential Address to the American Studies Association, 20 November, 1998"
"2712534-NGRAMS1.txt","Fertility, Class, and Industrial Capitalism: Erie County, New York, 1855-1915"
"40068523-NGRAMS1.txt","Mexican Nationalisms, Southern Racisms: Mexicans and Mexican Americans in the U.S. South, 1908-1939"
"2712451-NGRAMS1.txt","Beyond Visual Aids: American Film as American Culture"
"30041561-NGRAMS1.txt","Doctoral Dissertations in American Studies, 1995-1996"
"40068198-NGRAMS1.txt","\"Shake Hands?\" Lilly Martin Spencer and the Politics of Art"
"30041886-NGRAMS1.txt","Prismatics, Multivalence, and Other Riffs on the Millennial Moment Presidential Address to the American Studies Association, 13 October 2000"
"40068348-NGRAMS1.txt","Chinese Exclusion, Photography, and the Development of U.S. Immigration Policy"
"40664734-NGRAMS1.txt","The Ballot Box and Beyond: The (Im) Possibilities of White Antiracist Organizing"
"40068271-NGRAMS1.txt","\"Was It Right to Love Her Brother's Wife so Passionately?\": Lesbian Pulp Novels and U.S. Lesbian Identity, 1950-1965"
"2710310-NGRAMS1.txt","History Enters the Schools"
"2712505-NGRAMS1.txt","Drama as Cultural Sign: American Dramatic Criticism, 1945-1978"
"27735029-NGRAMS1.txt","Interlopers in the Realm of High Culture: \"Music Moms\" and the Performance of Asian and Asian American Identities"
"27734992-NGRAMS1.txt","The Game Theory Narrative and the Myth of the National Security State"
"30042167-NGRAMS1.txt","Fashioning Political Identities: Cultural Studies and the Historical Contruction of Political Subjects"
"30041922-NGRAMS1.txt","Dissertation Abstracts 2000-2001"
"30041522-NGRAMS1.txt","What the Four Million Bought: Cheap Oil Paintings of the 1880s"
"2712739-NGRAMS1.txt","The American Literature of War: The Civil War, World War I, and World War II"
"2713223-NGRAMS1.txt","Between Individualism and Fragmentation: American Culture and the New Literary Studies of Race and Gender"
"30041549-NGRAMS1.txt","Both Sides of the Veil: Race, Science, and Mysticism in W. E. B. Du Bois"
"40068405-NGRAMS1.txt","Black Orientalism: Nineteenth-Century Narratives of Race and U.S. Citizenship"
"2712697-NGRAMS1.txt","Robert Carter's Journey: From Colonial Patriarch to New Nation Mystic"
"2710813-NGRAMS1.txt","American Studies in Britain"
"2711934-NGRAMS1.txt","The Original Confidence Man"
"2712939-NGRAMS1.txt","The Politics of American Studies"
"30041581-NGRAMS1.txt","\"Where Is the Real America?\": Politics and Popular Consciousness in the Antebellum Era"
"2713225-NGRAMS1.txt","Into the Cultural Mainstream: The Growth of American Music Scholarship"
"2710637-NGRAMS1.txt","American Travelers to the Soviet Union 1917-32: The Formation of a Component of New Deal Ideology"
"40664735-NGRAMS1.txt","\"You trade in a man for the man \": Domestic Violence and the U. S. Welfare State"
"27734991-NGRAMS1.txt","Black Children, White Preference: Brown v. Board, the Doll Tests, and the Politics of Self-Esteem"
"40068557-NGRAMS1.txt","Germany Gets the Blues: Negotiations of \"Race\" and Nation at the American Folk Blues Festival"
"2712980-NGRAMS1.txt","The Religious Boundaries of an Inbetween People: Street Feste and the Problem of the Dark-Skinned Other in Italian Harlem, 1920-1990"
"40068330-NGRAMS1.txt","Black Panthers, Red Guards, and Chinamen: Constructing Asian American Identity through Performing Blackness, 1969-1972"
"30041858-NGRAMS1.txt","The Trap of Race and Memory: The Language of Spanish Civility on the Upper Rio Grande"
"40068238-NGRAMS1.txt","The Art of the City: Modernism, Censorship, and the Emergence of Los Angeles's Postwar Art Scene"
"40068452-NGRAMS1.txt","An Exception to Exceptionalism: A Reflection on Reinhold Niebuhr's Vision of \"Prophetic\" Christianity and the Problem of Religion and U.S. Foreign Policy"
"30041999-NGRAMS1.txt","Smuggling Sex through the Gates: Race, Sexuality, and the Politics of Space in Second Wave Feminism"
"2712404-NGRAMS1.txt","Transitions in Judaism: The Jewish American Woman Through the 1930s"
"2712676-NGRAMS1.txt","Theories of Ethnic Humor: How to Enter, Laughing"
"2713109-NGRAMS1.txt","Minorities (Almost) All: The Minority Concept in American Social Thought"
"2713238-NGRAMS1.txt","Assimilationist Minstrelsy as Racial Uplift Ideology: James D. Corrothers's Literary Quest for Black Leadership"
"30042216-NGRAMS1.txt","Class, Multiculturalism and the American Quarterly"
"40068516-NGRAMS1.txt","\"Citizenship Matters\": Lessons from the Irish Citizenship Referendum"
"2712923-NGRAMS1.txt","Caroline F. Ware and the Cultural Approach to History"
"40068388-NGRAMS1.txt","Imperial Mechanics: South America's Hemispheric Integration in the Machine Age"
"2711194-NGRAMS1.txt","The Diverging Paths of American Urban History"
"2712800-NGRAMS1.txt","The Cherokee Nation: Mirror of the Republic"
"30041872-NGRAMS1.txt","Nancy Prince and the Politics of Mobility, Home and Diasporic (Mis)Identification"
"2710287-NGRAMS1.txt","The Cotton Miner, 1865-1910"
"2713149-NGRAMS1.txt","\"The Women Have Had Charge of the Church Work Long Enough\": The Men and Religion Forward Movement of 1911-1912 and the Masculinization of Middle-Class Protestantism"
"30041659-NGRAMS1.txt","The Blind Authoress of New York: Helen De Kroyft and the Uses of Disability in Antebellum America"
"30042210-NGRAMS1.txt","Dissertation Abstracts 1999-2000"
"30042215-NGRAMS1.txt","Sounds of Whiteness: Local Radio, Racial Formation, and Public Culture in Chicago, 1921-1935"
"2713020-NGRAMS1.txt","Lionel Trilling and American Culture"
"2711334-NGRAMS1.txt","E. L. Youmans' Crusade for Scientific Autonomy and Respectability"
"30041981-NGRAMS1.txt","To \"Corroborate Our Own Claims\": Public Positioning and the Slavery Metaphor in Revolutionary America"
"2712329-NGRAMS1.txt","The Discovery of Children's Play"
"40068288-NGRAMS1.txt","The Postwar Suburbanization of American Physics"
"30041584-NGRAMS1.txt","Angelina Grimké's Rhetoric of Exposure"
"30041810-NGRAMS1.txt","Hawthorne's Romance and the Right to Privacy"
"2712287-NGRAMS1.txt","\"History with Lightning\": The Forgotten Film Wilson"
"40068320-NGRAMS1.txt","Liberation under Siege: U.S. Military Occupation and Japanese Women's Enfranchisement"
"40068558-NGRAMS1.txt","A \"Revolution in Ink\": Sui Sin Far and Chinese Reform Discourse"
"2712740-NGRAMS1.txt","The \"New\" American Military History: A Map of the Territory, Explored and Unexplored"
"30042149-NGRAMS1.txt","Culture/Wars: Recoding Empire in an Age of Democracy"
"2712749-NGRAMS1.txt","Curiosities Too Numerous to Mention: Early Regionalism and Cincinnati's Western Museum"
"30041808-NGRAMS1.txt","Constructing Race Williams: The Klan and the Making of Hard-Boiled Crime Fiction"
"2712496-NGRAMS1.txt","\"Since They Got Those Separate Churches\": Afro-Americans and Racism in Jacksonian Philadelphia"
"2712316-NGRAMS1.txt","Jesus Christ as Business Statesman: Bruce Barton and the Selling of Corporate Capitalism"
"2712572-NGRAMS1.txt","Mother, the Invention of Necessity: Dr. Benjamin Spock's Baby and Child Care"
"30041551-NGRAMS1.txt","\"Of Thee I Sing\": Contesting \"America\""
"2711041-NGRAMS1.txt","History and the American Intellectual: Uses of a Usable Past"
"2712823-NGRAMS1.txt","Timid Girls, Venerable Widows and Dignified Matrons: Life Cycle Patterns Among Organized Women in New York and Boston, 1797-1840"
"40068236-NGRAMS1.txt","L.A. Race Woman: Charlotta Bass and the Complexities of Black Political Development in Los Angeles"
"40068393-NGRAMS1.txt","Boundaries and Border Wars: DES, Technology, and Environmental Justice"
"2712675-NGRAMS1.txt","Melting Plots: Patterns of Racial and Ethnic Amalgamation in American Drama before Eugene O'Neill"
"2713123-NGRAMS1.txt","From Promenade to Park: The Gregarious Origins of Brooklyn's Park Movement"
"2713309-NGRAMS1.txt","Garrisonian Abolitionists and the Rhetoric of Gender, 1850-1860"
"40068541-NGRAMS1.txt","Belly Dancing: Arab-Face, Orientalist Feminism, and U.S. Empire"
"2711629-NGRAMS1.txt","American Culture Studies: The Discipline and the Curriculum"
"2713029-NGRAMS1.txt","Matthiessen's American Renaissance: Circumscribing the Revolution"
"30041536-NGRAMS1.txt","Coming of Age, but Not in Samoa: Reflections on Margaret Mead's Legacy for Western Liberal Feminism"
"40068424-NGRAMS1.txt","Jefferson and Democracy"
"2711945-NGRAMS1.txt","Selected Writings on American National Character and Related Subjects to 1969"
"2713148-NGRAMS1.txt","Diversity and the Transformation of American Studies"
"30041534-NGRAMS1.txt","\"The Radical Roots of American Studies\": Presidential Address to the American Studies Association, November 9, 1995"
"40068387-NGRAMS1.txt","Say It Loud, I'm Black and I'm Proud: African Americans, American Artifactual Culture, and Black Vernacular Technological Creativity"
"40068440-NGRAMS1.txt","Introduction Is the Public Square Still Naked?"
"40068442-NGRAMS1.txt","Selling American Diversity and Muslim American Identity through Nonprofit Advertising Post-9/11"
"2711403-NGRAMS1.txt","Witchcraft in the American Colonies, 1647-62"
"2712504-NGRAMS1.txt","American Drama, 1918-1940: A Survey of Research and Criticism"
"2712982-NGRAMS1.txt","Edgar Allan Poe and the Horrid Laws of Political Economy"
"2712852-NGRAMS1.txt","Social Sources of Denominationalism Reconsidered: Post-Revolutionary Boston as a Case Study"
"30041857-NGRAMS1.txt","The Urban Picturesque and the Spectacle of Americanization"
"30041941-NGRAMS1.txt","American Studies in an Age of Globalization"
"40068196-NGRAMS1.txt","Between \"Crockery-Dom\" and Barnum: Boston's Chinese Museum, 1845-47"
"40983417-NGRAMS1.txt","Bridging Indigenous and Immigrant Struggles: A Case Study of American Sāmoa"
"30041689-NGRAMS1.txt","A Wound of One's Own: Louisa May Alcott's Civil War Fiction"
"2712259-NGRAMS1.txt","Fictions of Merry Mount"
"2712725-NGRAMS1.txt","Problems of Class and Race in the Origins of the Mass Circulation Press"
"2712981-NGRAMS1.txt","Optimism of the Mind: Imagining Postindustrial Society in the 1960s and 1970s"
"2713191-NGRAMS1.txt","Encountering Mass Culture at the Grassroots: The Experience of Chicago Workers in the 1920s"
"30041537-NGRAMS1.txt","Stephen Crane and the Police"
"2713367-NGRAMS1.txt","Ethnicity, Literary Theory, and the Grounds of Resistance"
"30042177-NGRAMS1.txt","Dissertation Abstracts: 1997-1998"
"2710894-NGRAMS1.txt","German-Americans between New and Old Fatherland, 1870-1914"
"2712910-NGRAMS1.txt","The Gibson Girl Goes to College: Popular Culture and Women's Higher Education in the Progressive Era, 1890-1920"
"40068291-NGRAMS1.txt","Variety for the Servicemen: The \"Jubilee\" Show and the Paradox of Racializing Radio during World War II"
"41237565-NGRAMS1.txt","Audible Citizenship and Audiomobility: Race, Technology, and CB Radio"
"2711889-NGRAMS1.txt","The Reversal of Death: Changes in Attitudes Toward Death in Western Societies"
"30041521-NGRAMS1.txt","Marcus Garvey, Father Divine and the Gender Politics of Race Difference and Race Neutrality"
"30041567-NGRAMS1.txt","Do-It-Yourself: Constructing, Repairing and Maintaining Domestic Masculinity"
"30041600-NGRAMS1.txt","\"You Wouldn't Want One of 'Em Dancing with Your Wife\": Racialized Bodies on the Job in World War II"
"30041615-NGRAMS1.txt","The Business of Reading in Nineteenth-Century America: The New York Mercantile Library"
"2712737-NGRAMS1.txt","World War II and the Development of American Studies"
"30041980-NGRAMS1.txt","Where in the World Is American Studies? Presidential Address to the American Studies Association, Houston, Texas, November 15, 2002"
"2710583-NGRAMS1.txt","The Federalist Period as an Age of Passion"
"2713095-NGRAMS1.txt","Intemperate Men, Spiteful Women, and Jefferson Davis: Northern Views of the Defeated South"
"30041825-NGRAMS1.txt","Postcolonial Theory and the Discourse of Treaties"
"40068309-NGRAMS1.txt","At the Boundaries of Law: Executive Clemency, Sovereign Prerogative, and the Dilemma of American Legality"
"40068466-NGRAMS1.txt","Out of the Closets, into the Woods: \"RFD\", \"Country Women\", and the Post-Stonewall Emergence of Queer Anti-Urbanism"
"2711927-NGRAMS1.txt","Whatever Happened to an American Socialist Party? A Critical Survey of the Spectrum of Interpretations"
"2713015-NGRAMS1.txt","A Convergence of Vision: Constance Rourke, Charles Sheeler, and American Art"
"30041915-NGRAMS1.txt","Timing Impossible Subjects: The Marketing Style of Booker T. Washington"
"40068395-NGRAMS1.txt","Educating the Eye: Body Mechanics and Streamlining in the United States, 1925-1950"
"40068444-NGRAMS1.txt","Hot Damned America: Evangelicalism and the Climate Change Policy Debate"
"30041839-NGRAMS1.txt","Academic Viagra: The Rise of American Masculinity Studies"
"30041926-NGRAMS1.txt","\"A Whole Synthesis of His Time\": Political Ideology and Cultural Politics in the Writings of William Carlos Williams, 1929-1939"
"41412801-NGRAMS1.txt","\"They lived their life and they didn't bother anybody\": African American Female Impersonators and Pittsburgh's Hill District, 1920-1960"
"2711875-NGRAMS1.txt","The National Negro Congress: A Reassessment"
"40068455-NGRAMS1.txt","\"Signaling through the Flames\": Hell House Performance and Structures of Religious Feeling"
"40068524-NGRAMS1.txt","Unskilled Labor Migration and the Illegality Spiral: Chinese, European, and Mexican Indocumentados in the United States, 1882-2007"
"2712839-NGRAMS1.txt","Notes on the Judeo-Christian Tradition in America"
"27734988-NGRAMS1.txt","\"Circular Reasoning\": Recentering Cherokee Women in the Antiremoval Campaigns"
"2710076-NGRAMS1.txt","Edmundo O'Gorman and the Idea of America"
"2711354-NGRAMS1.txt","Divorce in the Progressive Era"
"2712403-NGRAMS1.txt","Organized Voluntarism: The Catholic Sisters in Massachusetts, 1870-1940"
"30041888-NGRAMS1.txt","Signifying Spain, Becoming Comanche, Making Mexicans: Indian Captivity and the History of Chicana/o Popular Performance"
"2712226-NGRAMS1.txt","Accent on Artist and Artisan: The Winterthur Program in Early American Culture"
"27734978-NGRAMS1.txt","Domesticating the Aliens Within: Sentimental Benevolence in Late-Nineteenth-Century California Magazines"
"40068443-NGRAMS1.txt","\"The ERA Is a Moral Issue\": The Mormon Church, LDS Women, and the Defeat of the Equal Rights Amendment"
"2711915-NGRAMS1.txt","Status, Values and the Education of the Poor: The Trustees of the New York Public School Society, 1805-1853"
"2712866-NGRAMS1.txt","The Great Chicago Fire as a National Event"
"2712459-NGRAMS1.txt","Tribune of the Technostructure: The Popular Economics of Stuart Chase"
"2712461-NGRAMS1.txt","Feminism and the New England Hospital, 1949-1961"
"2713195-NGRAMS1.txt","Generic Hegemony: American Drama and the Canon"
"2712418-NGRAMS1.txt","Women Studies/American Studies, 1970-1975"
"2712438-NGRAMS1.txt","American Victorianism as a Culture"
"27734975-NGRAMS1.txt","The Ruse of Engagement: Black Masculinity and the Cinema of Policing"
"40068237-NGRAMS1.txt","\"What's Good for Boyle Heights Is Good for the Jews\": Creating Multiracialism on the Eastside during the 1950s"
"40068331-NGRAMS1.txt","The Smearing of Joe McCarthy: The Lavender Scare, Gossip, and Cold War Politics"
"40068500-NGRAMS1.txt","Gas Masks, Pogo, and the Ecological Indian: Earth Day and the Visual Politics of American Environmentalism"
"40068502-NGRAMS1.txt","Reframing Chicago's Memorial Day Massacre, May 30, 1937"
"2711696-NGRAMS1.txt","New Pioneering on the Prairies: Nature, Progress and the Individual in the Novels of Sinclair Lewis"
"2712850-NGRAMS1.txt","The Character of Washington: A Study in Republican Culture"
"2710961-NGRAMS1.txt","American Studies and the Concept of Culture: A Theory and Method"
"2713040-NGRAMS1.txt","Morals, Manners, and the Republican Mother"
"30041951-NGRAMS1.txt","Dissertation Abstracts: 2001-2002"
"2712068-NGRAMS1.txt","Art, Values, Institutions and Culture: An Essay in American Studies Methodology and Relevance"
"2712399-NGRAMS1.txt","Saints and Sisters: Congregational and Quaker Women in the Early Colonial Period"
"2712694-NGRAMS1.txt","The Glamorous Crowd: Hollywood Movie Premieres Between the Wars"
"30041628-NGRAMS1.txt","Doctoral Dissertations in American Studies, 1996-1997"
"40068404-NGRAMS1.txt","W. E. B. DuBois, Anthropometric Science, and the Limits of Racial Uplift"
"40068525-NGRAMS1.txt","\"World-Menace\": National Reproduction and Public Health in Katherine Mayo's \"Mother India\""
"40068556-NGRAMS1.txt","The Anti-Chain Store Movement and the Politics of Consumption"
"41237534-NGRAMS1.txt","A Gulf Unites Us: The Vietnamese Americans of Black New Orleans East"
"41237574-NGRAMS1.txt","The \"War on Noise\": Sound and Space in La Guardia's New York"
"2711634-NGRAMS1.txt","The \"Poor Man's Club\": Social Functions of the Urban Working-Class Saloon"
"2712420-NGRAMS1.txt","American Studies in Community Colleges"
"2712452-NGRAMS1.txt","Radio and Television Studies and American Culture"
"30041823-NGRAMS1.txt","Taking Stands: American Studies at Century's End Presidential Address to the American Studies Association, October, 29 1999"
"40068252-NGRAMS1.txt","Metal Missionaries to the Nation: Christian Heavy Metal Music, \"Family Values,\" and Youth Culture, 1984-1994"
"30042165-NGRAMS1.txt","China Men, United States v. Wong Kim Ark, and the Question of Citizenship"
"2711568-NGRAMS1.txt","It Might Have Been Euthenics: The Lake Placid Conferences and the Home Economics Movement"
"2712449-NGRAMS1.txt","Media Theory: Contributions to an Understanding of American Mass Communications"
"40068485-NGRAMS1.txt","Public Sites versus Public Sights: The Progressive Response to Outdoor Advertising and the Commercialization of Public Space"
"2711697-NGRAMS1.txt","The New Republican Synthesis and the Changing Political Ideas of John Adams"
"2712654-NGRAMS1.txt","\"Visible Proofs\": Material Culture Study in American Folkloristics"
"2712837-NGRAMS1.txt","Surveillance in the Academy: Harry B. Fisher and Yale University, 1927-1952"
"2713019-NGRAMS1.txt","The Political Uses of Alienation: W. E. B. Du Bois on Politics, Race, and Culture, 1903-1940"
"40068304-NGRAMS1.txt","Dissertation Abstracts, 2003-2004"
"2710962-NGRAMS1.txt","Selected Writings on American National Character"
"2711068-NGRAMS1.txt","Bureaucracy and the Common School: The Example of Portland, Oregon, 1851-1913"
"2712341-NGRAMS1.txt","Class and Culture in Boston: The Athenaeum, 1807-1860"
"30041538-NGRAMS1.txt","American Studies: A Not so Unscientific Method"
"40068446-NGRAMS1.txt","Islamism and Its African American Muslim Critics: Black Muslims in the Era of the Arab Cold War"
"2713094-NGRAMS1.txt","A New Context for a New American Studies?"
"2713371-NGRAMS1.txt","Healthful Employment: Hawthorne, Thoreau, and Middle-Class Fitness"
"40068427-NGRAMS1.txt","Thinking and Feeling Asian America in Taiwan"
"40068450-NGRAMS1.txt","Benjamin Mays, Global Ecumenism, and Local Religious Segregation"
"41237577-NGRAMS1.txt","Sounds of Surveillance: U.S. Spanish-Language Radio Patrols La Migra"
"2712867-NGRAMS1.txt","Ancient Africa and the Early Black American Historians, 1883-1915"
"2712953-NGRAMS1.txt","\"Peaceable Fruits\": The Ministry of Harriet Beecher Stowe"
"2713194-NGRAMS1.txt","Theodore Roosevelt, Brander Matthews, and the Campaign for Literary Americanism"
"3031253-NGRAMS1.txt","The Reputation of America Overseas (1776-1860)"
"30041900-NGRAMS1.txt","Fixing the Color Line: The Mulatto, Southern Courts, and Racial Identity"
"40068554-NGRAMS1.txt","Why American Studies Needs to Think about Korean Cinema, or, Transnational Genres in the Films of Bong Joon-ho"
"2711684-NGRAMS1.txt","Three Stages of American Automobile Consciousness"
"2712814-NGRAMS1.txt","The Quest for the Ultimate Shiksa"
"2713141-NGRAMS1.txt","A Republican Literature: A Study of Magazine Reading and Readers in Late Eighteenth-Century New York"
"2713270-NGRAMS1.txt","Bowery B'hoys and Matinee Ladies: The Re-Gendering of Nineteenth-Century American Theater Audiences"
"30041658-NGRAMS1.txt","Victim and Victimizer: Female Fiends and Unease over Marriage in Antebellum Sensational Fiction"
"30041826-NGRAMS1.txt","\"Heroic Spiritual Grandfather\": Whitman, Sexuality, and the American Left, 1890-1940"
"40068310-NGRAMS1.txt","Racial Naturalization"
"40983413-NGRAMS1.txt","Introduction"
"2710245-NGRAMS1.txt","American Intellectual History: A Critical Appraisal"
"2712349-NGRAMS1.txt","The Republican Mother: Women and the Enlightenment-An American Perspective"
"2713240-NGRAMS1.txt","\"Precepts Graven on Every Breast\": Melville's Typee and the Forms of the Law"
"40068347-NGRAMS1.txt","American Studies and Film, Blindness and Insight"
"2712841-NGRAMS1.txt","Working Girls Unite"
"2711179-NGRAMS1.txt","The Cult of True Womanhood: 1820-1860"
"41237575-NGRAMS1.txt","Forced Listening: The Contested Use of Loudspeakers for Commercial and Political Messages in the Public Soundscape"
"2712594-NGRAMS1.txt","\"The Affairs of the Revolution Occasion'd the Interruption\": Writing, Revolution, Deferral, and Conciliation in Franklin's Autobiography"
"2713053-NGRAMS1.txt","Reading and Ambition: M. Carey Thomas and Female Heroism"
"30041614-NGRAMS1.txt","Recycled \"Trash\": Gender and Authenticity in Country Music Autobiography"
"30042182-NGRAMS1.txt","Negotiated Space: The Black College Campus as a Cultural Record of Postbellum America"
"2712262-NGRAMS1.txt","The Case of the Disappearing Laboratory"
"2712488-NGRAMS1.txt","Confidence and Pertinacity in Evangelical Abolitionism: Lewis Tappan's Circle"
"2713084-NGRAMS1.txt","The Idiocy of American Studies: Poststructuralism, Language, and Politics in the Age of Self-Fulfilment"
"2713297-NGRAMS1.txt","The American Paradox: Jeffersonian Equality and Racial Science"
"30041657-NGRAMS1.txt","Lessons in Geography: Maps, Spellers, and Other Grammars of Nationalism in the Early Republic"
"41412798-NGRAMS1.txt","Desiring the Big Bad Blade: Racing the Sheikh in Desert Romances"
"2711070-NGRAMS1.txt","Welfare, Reform and World War I"
"2712747-NGRAMS1.txt","\"Heroes of the Engine Room\": American \"Civilization\" and the War with Spain"
"30041688-NGRAMS1.txt","Pandering in the Public Sphere: Masculinity and the Market in Horatio Alger"
"2711617-NGRAMS1.txt","Henry George: Social Gospeller"
"2712727-NGRAMS1.txt","\"Oh That I Was a Soldier\": John Adams and the Anguish of War"
"40068366-NGRAMS1.txt","The \"We-Win-Even-When-We-Lose\" Syndrome: U.S. Press Coverage of the Twenty-Fifth Anniversary of the \"Fall of Saigon\""
"40068370-NGRAMS1.txt","Going Native, Becoming Modern: American Indians, Walt Whitman, and the Yiddish Poet"
"40664720-NGRAMS1.txt","&lt;bold&gt;New Thing? Gender and Sexuality in the Jazz Composers Guild&lt;/bold&gt;"
"2713324-NGRAMS1.txt","Choosing a Medium: Margaret Fuller and the Forms of Sentiment"
"40068406-NGRAMS1.txt","Out of Chinatown and into the Suburbs: Chinese Americans and the Politics of Cultural Citizenship in Early Cold War America"
"2710993-NGRAMS1.txt","The Industrial Education Movement, 1906-17"
"2711127-NGRAMS1.txt","The Dynamo and the Angelic Doctor: The Bias of Henry Adams' Medievalism"
"2712360-NGRAMS1.txt","William James-Warts and All"
"2712518-NGRAMS1.txt","American Folklore and American Studies"
"2712849-NGRAMS1.txt","To the Edges of Ideology: Margaret Fuller's Centrifugal Evolution"
"2713125-NGRAMS1.txt","Wish Fulfillment in the Wilderness: D. H. Lawrence and the Leatherstocking Tales"
"30042150-NGRAMS1.txt","Virtual Americas: The Internationalization of American Studies and the Ideology of Exchange"
"30042200-NGRAMS1.txt","Blasphemy and the Law of Religious Liberty in Nineteenth-Century America"
"40068426-NGRAMS1.txt","Histories of Democracy and Empire"
"2712429-NGRAMS1.txt","The Negro Soldier (1944): Film Propanganda in Black and White"
"30041583-NGRAMS1.txt","The Architecture of Manners: Henry James, Edith Wharton, and the Mount"
"30041838-NGRAMS1.txt","The Race of Hysteria: \"Overcivilization\" and the \"Savage\" Woman in Late Nineteenth-Century Obstetrics and Gynecology"
"30042151-NGRAMS1.txt","Nationalist Postnationalism: Globalist Discourse in Contemporary American Culture"
"2712956-NGRAMS1.txt","The Social and Political Base of Millennial Literature in Late Eighteenth-Century America"
"30041683-NGRAMS1.txt","Dissertation Abstracts 1998-1999"
"40068501-NGRAMS1.txt","The Color of Discipline: Civil Rights and Black Sexuality"
"2712865-NGRAMS1.txt","The Rationale for Restriction: Ethnicity and College Admission in America, 1910-1980"
"2713018-NGRAMS1.txt","Two Beards: Coauthorship and the Concept of Civilization"
"30041599-NGRAMS1.txt","\"Give an Imitation of Me\": Vaudeville Mimics and the Play of the Self"
"30042011-NGRAMS1.txt","Dissertation Abstracts 2002-2003"
"40068319-NGRAMS1.txt","Canton Is Not Boston: The Invention of American Imperial Sovereignty"
"2711698-NGRAMS1.txt","The G. I. Bill and Higher Education: Success and Surprise"
"2712332-NGRAMS1.txt","C. Wright Mills and the Politics of Truth: The Power Elite Revisited"
"2713180-NGRAMS1.txt","Inscribing the Self in the Heart of the Family: Diaries and Girlhood in Late-Victorian America"
